,m,P,r,l,T,ρ,ε,κ,∇_ad,∇,nature
828,2.1917690313905324e+33,2250475200737516.8,32901288426.376675,7.592506098274795e+33,5432202.509320323,3.063260789510773,0.005802337759735301,5.398104265746801,0.4,0.19061292423802856,radiative
829,2.194416634943702e+33,2224257322682276.8,32964987517.946926,7.59252118737734e+33,5420055.870804195,3.0343507711588784,0.005673649005566492,5.418194977296045,0.4,0.19056442048575836,radiative
830,2.1970642384968717e+33,2198206941188360.0,33029048886.583652,7.59253593483628e+33,5407872.140898067,3.005560637487571,0.005547091801590142,5.438468868073863,0.4,0.19051709488567398,radiative
831,2.199711842050041e+33,2172323927471887.5,33093476997.22293,7.592550346809505e+33,5395651.229663039,2.9768904792063973,0.0054226444558668875,5.458927817919904,0.4,0.19047090052779503,radiative
832,2.2023594456032107e+33,2146608169622579.0,33158276372.208214,7.592564429416548e+33,5383393.064967091,2.948340404309584,0.005300285439344606,5.479573677340391,0.4,0.19042578659786785,radiative
833,2.2050070491563804e+33,2121059572603768.8,33223451591.290306,7.592578188738599e+33,5371097.592485089,2.9199105387729505,0.005179993376978635,5.500408267004586,0.4,0.19038169842426875,radiative
834,2.20765465270955e+33,2095678058252395.5,33289007291.627373,7.592591630818488e+33,5358764.77569878,2.891601027256249,0.005061747039221397,5.521433377257135,0.4,0.19033857752955924,radiative
835,2.2103022562627197e+33,2070463565279004.8,33354948167.78495,7.5926047616607e+33,5346394.595896795,2.8634120338111644,0.004945525333876581,5.54265076764843,0.4,0.19029636168703057,radiative
836,2.2129498598158893e+33,2045416049267749.2,33421278971.735935,7.592617587231364e+33,5333987.052174649,2.835343742595135,0.004831307298313021,5.564062166486537,0.4,0.19025498498262688,radiative
837,2.215597463369059e+33,2020535482676388.0,33488004512.860588,7.592630113458262e+33,5321542.161434739,2.807396358591184,0.004719072092033568,5.585669270414272,0.4,0.19021437788265583,radiative
838,2.2182450669222286e+33,1995821854836287.0,33555129657.94653,7.592642346230822e+33,5309059.958386342,2.7795701083339375,0.004608798989593857,5.607473744014916,0.4,0.1901744673077027,radiative
839,2.2208926704753983e+33,1971275171952419.8,33622659331.188747,7.592654291400123e+33,5296540.495545623,2.751865240642019,0.004500467373866562,5.62947721945106,0.4,0.19013517671321067,radiative
840,2.223540274028568e+33,1946895457103366.0,33690598514.18959,7.59266595477889e+33,5283983.843235628,2.7242820273569937,0.004394056729645885,5.651681296140596,0.4,0.1900964261771906,radiative
841,2.2261878775817376e+33,1922682750241312.0,33758952245.95877,7.592677342141498e+33,5271390.089586284,2.6968207640890536,0.004289546637587812,5.674087540475264,0.4,0.19005813249558076,radiative
842,2.2288354811349072e+33,1898637108192051.8,33827725622.91337,7.592688459223972e+33,5258759.340534405,2.669481770969609,0.004186916768480943,5.696697485586421,0.4,0.19002020928576657,radiative
843,2.231483084688077e+33,1874758604654985.5,33896923798.877815,7.592699311723984e+33,5246091.719823685,2.6422653934109794,0.004086146877843376,5.719512631164194,0.4,0.18998256709883699,radiative
844,2.2341306882412465e+33,1851047330203121.0,33966551985.083923,7.592709905300856e+33,5233387.3690047,2.615172002873354,0.003987216800840478,5.742534443335807,0.4,0.18994511354115273,radiative
845,2.2367782917944162e+33,1827503392283071.8,34036615450.170853,7.592720245575557e+33,5220646.447434914,2.5882019976391812,0.0038901064475187104,5.765764354609947,0.4,0.18990775340585228,radiative
846,2.2394258953475858e+33,1804126915215059.2,34107119520.185135,7.592730338130706e+33,5207869.132278669,2.5613558035951933,0.0037947957983505585,5.7892037638939255,0.4,0.1898703888149369,radiative
847,2.2420734989007555e+33,1780918040192911.0,34178069578.58066,7.592740188510571e+33,5195055.618507192,2.5346338750221946,0.0037012649000855834,5.812854036591964,0.4,0.18983291937263339,radiative
848,2.2447211024539248e+33,1757876925284064.8,34249471066.21868,7.59274980222107e+33,5182206.118898594,2.5080366953928155,0.003609493861902463,5.836716504791877,0.4,0.18979524233072395,radiative
849,2.2473687060070945e+33,1735003745429556.8,34321329481.36783,7.592759184729767e+33,5169320.864037866,2.481564778177351,0.003519462851857001,5.860792467550035,0.4,0.18975725276662317,radiative
850,2.250016309560264e+33,1712298692444038.0,34393650379.70408,7.592768341465875e+33,5156400.102316883,2.4552186676579066,0.0034311520936210153,5.885083191283361,0.4,0.18971884377496762,radiative
851,2.2526639131134338e+33,1689761975015763.8,34466439374.31077,7.592777277820259e+33,5143444.099934407,2.4289989397509277,0.0033445418635067556,5.90958991027892,0.4,0.18967990667355022,radiative
852,2.2553115166666034e+33,1667393818706596.5,34539702135.67862,7.592785999145427e+33,5130453.140896077,2.4029062028383192,0.0032596124877717425,5.93431382733204,0.4,0.1896403312244655,radiative
853,2.257959120219773e+33,1645194465952005.0,34613444391.7057,7.592794510755542e+33,5117427.52701442,2.3769410986072756,0.003176344340198707,5.9592561145243765,0.4,0.18960000587135356,radiative
854,2.2606067237729427e+33,1623165135397547.2,34687679667.02883,7.5928028151731e+33,5104378.664415459,2.3511005658649298,0.003094752253286602,5.984371439014587,0.4,0.18955581100067742,radiative
855,2.2632543273261124e+33,1601306579601425.5,34762423554.23512,7.592810912736353e+33,5091319.772908767,2.325380238863082,0.003014852354262056,6.009604746372403,0.4,0.1895040129257978,radiative
856,2.265901930879282e+33,1579617717804685.8,34837680663.18537,7.592818806844787e+33,5078247.3548924755,2.2997809086378704,0.0029366070639154826,6.0349699416169384,0.4,0.1894453361903195,radiative
857,2.2685495344324517e+33,1558097486264453.5,34913455865.968056,7.592826500897162e+33,5065157.894273168,2.2743033384486417,0.0028599800008519277,6.060481337887725,0.4,0.18938051377901394,radiative
858,2.2711971379856213e+33,1536744848327122.8,34989754366.515,7.592833998269667e+33,5052047.95814973,2.2489482331170407,0.002784936236951971,6.086153229833545,0.4,0.18931025933996104,radiative
859,2.273844741538791e+33,1515558794428353.5,35066581700.6014,7.592841302315918e+33,5038914.196813349,2.2237162412372067,0.0027114422302711148,6.111999889004174,0.4,0.1892352667754017,radiative
860,2.2764923450919606e+33,1494538342093074.0,35143943735.8458,7.592848416366958e+33,5025753.343747512,2.198607957395673,0.0026394657603609137,6.1380355594574,0.4,0.18915620987040693,radiative
861,2.2791399486451303e+33,1473682535935478.5,35221846671.71009,7.592855343731258e+33,5012562.215628011,2.173623924399681,0.002568975865917846,6.1642744535642775,0.4,0.18907374195672758,radiative
862,2.2817875521983e+33,1452990447659029.0,35300297039.499535,7.592862087694717e+33,4999337.712322936,2.14876463551277,0.0024999427846711664,6.191788936851047,0.4,0.18902079963407095,radiative
863,2.2844351557514696e+33,1432461176056454.5,35379301702.36273,7.592868651520663e+33,4986076.816892683,2.124030536696613,0.0024323378954259523,6.2196027241551155,0.4,0.1889674422633377,radiative
864,2.2870827593046392e+33,1412093847009751.0,35458867855.29165,7.592875038449848e+33,4972776.595589945,2.0994220288581764,0.0023661336621825127,6.247672135250431,0.4,0.18891248300288302,radiative
865,2.289730362857809e+33,1391887613490181.5,35539003025.12161,7.592881251700457e+33,4959434.197859719,2.074939470101404,0.0023013035802579114,6.276011519930441,0.4,0.18885649488270054,radiative
866,2.2923779664109785e+33,1371841655558276.5,35619715070.53129,7.592887294468095e+33,4946046.856339305,2.050583177982735,0.002237822124339332,6.304635186181229,0.4,0.18880002948680535,radiative
867,2.2950255699641482e+33,1351955180363833.0,35701012182.04272,7.592893169925803e+33,4932611.8868583,2.0263534317698717,0.002175664698403686,6.333557396462558,0.4,0.18874361674779405,radiative
868,2.2976731735173178e+33,1332227422145916.0,35782902882.021286,7.592898881224044e+33,4919126.688438607,2.002250474703332,0.0021148075874411845,6.36279236405197,0.4,0.1886877647594845,radiative
869,2.3003207770704875e+33,1312657642232857.0,35865396024.67573,7.592904431490711e+33,4905588.743294431,1.9782745162604116,0.0020552279109245417,6.392354249432045,0.4,0.18863295960544024,radiative
870,2.302968380623657e+33,1293245129042253.8,35948500796.05815,7.592909823831123e+33,4891995.616832273,1.9544257344212927,0.0019969035779688516,6.422257156700415,0.4,0.18857966520126657,radiative
871,2.3056159841768268e+33,1273989198080973.2,36032226714.063995,7.592915061328029e+33,4878344.957650943,1.9307042779371457,0.0019398132441305516,6.452515129982003,0.4,0.18852832314865137,radiative
872,2.3082635877299964e+33,1254889191945147.8,36116583628.43209,7.592920147041604e+33,4864634.497541547,1.9071102686001422,0.00188393626979656,6.48314214982251,0.4,0.1884793525992245,radiative
873,2.310911191283166e+33,1235944480320177.0,36201581720.74458,7.59292508400945e+33,4850862.051487495,1.8836438035154266,0.001829252680118165,6.514152129542926,0.4,0.1884331501264359,radiative
874,2.3135587948363354e+33,1217154459980731.0,36287231504.42699,7.592929875246599e+33,4837025.5176645,1.8603049573751724,0.0017757431264463096,6.5455589115341155,0.4,0.1883900896037483,radiative
875,2.316206398389505e+33,1198518554790739.2,36373543824.7482,7.592934523745508e+33,4823122.877440572,1.837093784734911,0.0017233888492279134,6.577376263470873,0.4,0.18835052208757086,radiative
876,2.3188540019426747e+33,1180036215703405.0,36460529858.820435,7.592939032476063e+33,4809152.195376026,1.814010322292502,0.0016721716423248939,6.60961787442498,0.4,0.18831477570349592,radiative
877,2.3215016054958444e+33,1161706920761197.0,36548201115.59929,7.592943404385579e+33,4795111.619223479,1.7910545911700686,0.0016220738187200684,6.642297350857246,0.4,0.1882831555345369,radiative
878,2.324149209049014e+33,1143530175095850.8,36636569435.883705,7.592947642398795e+33,4780999.3799278485,1.768226599199418,0.0015730781775757892,6.675428212468136,0.4,0.18825594351020117,radiative
879,2.3267968126021837e+33,1125505510928368.6,36725646992.31596,7.592951749417882e+33,4766813.791626355,1.7455263432114962,0.0015251679726134056,6.709023887887669,0.4,0.18823339829540633,radiative
880,2.3294444161553533e+33,1107632487569020.5,36815446289.38174,7.592955728322435e+33,4752553.251648516,1.7229538113305192,0.0014783268817831576,6.743097710185461,0.4,0.18821575517840247,radiative
881,2.332092019708523e+33,1089910691417343.2,36905980163.41002,7.592959581969479e+33,4738216.240516159,1.7005089852734843,0.0014325389781958248,6.777662912182236,0.4,0.18820322595703487,radiative
882,2.3347396232616926e+33,1072339735962140.8,36997261782.57319,7.592963313193464e+33,4723801.321943403,1.6781918426558695,0.0013877887022889258,6.812732621545066,0.4,0.188195998822879,radiative
883,2.3373872268148623e+33,1054919261781484.0,37089304646.88695,7.592966924806271e+33,4709307.142836678,1.656002359304369,0.0013440608352015034,6.848319855649306,0.4,0.18819423824296477,radiative
884,2.340034830368032e+33,1037648936542711.0,37182122588.21038,7.592970419597207e+33,4694732.43329471,1.6339405115776058,0.001301340473332927,6.884437516191485,0.4,0.18819808483903552,radiative
885,2.3426824339212016e+33,1020528455002427.5,37275729770.24591,7.592973800333007e+33,4680076.006608527,1.612006278695819,0.0012596130040620794,6.921098383538045,0.4,0.1882076552644888,radiative
886,2.3453300374743712e+33,1003557539006505.2,37370140688.53934,7.592977069757831e+33,4665336.75926146,1.59019964508058,0.001218864082604373,6.958315110796787,0.4,0.18822304207940496,radiative
887,2.347977641027541e+33,986735937490084.1,37465370170.47978,7.592980230593271e+33,4650513.670929142,1.5685206027056822,0.0011790796099848775,6.996100217599261,0.4,0.18824431362432123,radiative
888,2.3506252445807105e+33,970063426477570.5,37561433375.29976,7.592983285538346e+33,4635605.804479508,1.546969153460368,0.0011402457121065907,7.0344660835840775,0.4,0.18827151389367736,radiative
889,2.3532728481338802e+33,953539809082638.2,37658345794.07511,7.592986237269497e+33,4620612.305972791,1.5255453115261524,0.0011023487198936605,7.073424941573739,0.4,0.18830466241016566,radiative
890,2.3559204516870498e+33,937164915508228.0,37756123249.72505,7.5929890884406e+33,4605532.404661529,1.504249105768524,0.0010653751504897354,7.112988870439194,0.4,0.188343754101512,radiative
891,2.3585680552402195e+33,920938603046547.5,37854781897.01214,7.592991841682955e+33,4590365.412990562,1.483080582144884,0.0010293116894922677,7.153169787650327,0.4,0.18838875918158215,radiative
892,2.361215658793389e+33,904860756079072.0,37954338222.54229,7.59299449960529e+33,4575110.726597028,1.4620398061301099,0.0009941451742038977,7.193979441512709,0.4,0.1884396230380442,radiative
893,2.3638632623465588e+33,888931286076543.5,38054809044.764786,7.592997064793761e+33,4559767.824310372,1.4411268651611855,0.0009598625778823742,7.235429403095473,0.4,0.18849626612922568,radiative
894,2.366510865899728e+33,873150131598972.8,38156211513.97224,7.59299953981195e+33,4544336.268152336,1.4203418711023905,0.000926450994970629,7.2775310578588295,0.4,0.18855858389321667,radiative
895,2.3691584694528978e+33,857517258295632.8,38258563112.30066,7.59300192720087e+33,4528815.703336964,1.3996849627325478,0.0008938976272888663,7.320295596994528,0.4,0.1886264466727147,radiative
896,2.3718060730060674e+33,842032658905068.8,38361881653.72938,7.593004229478958e+33,4513205.858270604,1.3791563082559357,0.0008621897711704874,7.363734008498505,0.4,0.18869969965961522,radiative
897,2.374453676559237e+33,826696353255091.0,38466185284.081085,7.593006449142082e+33,4497506.544551904,1.3587561078383972,0.0008313148055237344,7.407857068000084,0.4,0.18877816286384078,radiative
898,2.3771012801124067e+33,811508388262777.2,38571492481.021835,7.593008588663535e+33,4481717.656971815,1.3384845961703156,0.0008012601808008946,7.452675329379709,0.4,0.18886163111148882,radiative
899,2.3797488836655764e+33,796468837934472.2,38677822054.061035,7.59301065049404e+33,4465839.1735135885,1.318342045058082,0.0007720134088567065,7.498199115214664,0.4,0.18894987407797273,radiative
900,2.382396487218746e+33,781577803365787.8,38785193144.55145,7.593012637061745e+33,4449871.155352776,1.2983287660457283,0.000743562053677489,7.544438507100633,0.4,0.18904263636247193,radiative
901,2.3850440907719157e+33,766835412741602.9,38893625225.6892,7.593014550772226e+33,4433813.746857235,1.2784451130684122,0.0007158937229623453,7.591403335906823,0.4,0.18913963761070443,radiative
902,2.3876916943250853e+33,752241821336063.4,39003138102.51375,7.593016394008489e+33,4417667.1755871205,1.2586914851394564,0.0006889960605373368,7.639103172033698,0.4,0.1892405726937994,radiative
903,2.390339297878255e+33,737797211512582.5,39113751911.907936,7.593018169130968e+33,4401431.752294891,1.239068329072644,0.0006628567395834464,7.68754731575346,0.4,0.18934511195180964,radiative
904,2.3929869014314246e+33,723501792723840.6,39225487122.59794,7.593019878477518e+33,4385107.870925306,1.2195761422414892,0.0006374634566585961,7.7367447877283055,0.4,0.18945290151130392,radiative
905,2.3956345049845943e+33,709355801511784.9,39338364535.1533,7.593021524363431e+33,4368696.008615428,1.2002154753771899,0.0006128039264937206,7.786704319815847,0.4,0.18956356368736946,radiative
906,2.398282108537764e+33,695359501507629.9,39452405281.986916,7.59302310908142e+33,4352196.725694618,1.1809869354069609,0.0005888658775424495,7.8374343462882035,0.4,0.1896766974813424,radiative
907,2.4009297120909336e+33,681513183431857.1,39567630827.355034,7.593024634901629e+33,4335610.665684542,1.161891188334447,0.0005656370482634943,7.888942995610383,0.4,0.18979187918664084,radiative
908,2.4035773156441032e+33,667817983126077.4,39684083789.57602,7.593026103281987e+33,4318962.04941179,1.1429241140371127,0.0005431212800324584,7.941079663257773,0.4,0.18990097511281073,radiative
909,2.406224919197273e+33,654274565992401.8,39801814677.656746,7.593027514780335e+33,4302279.9229567945,1.1240798934819063,0.0005213228209036675,7.993651517463216,0.4,0.18999389023219115,radiative
910,2.4088725227504425e+33,640881741514693.6,39920841085.08076,7.593028870836936e+33,4285552.223172516,1.105360591637586,0.0005002167998461551,8.0467382894522,0.4,0.19007374418435652,radiative
911,2.4115201263036122e+33,627638351300277.0,40041182262.07487,7.593030172889746e+33,4268766.900936763,1.0867681528519006,0.0004797797146600896,8.10042259110127,0.4,0.19014368649247423,radiative
912,2.4141677298567818e+33,614543286976706.2,40162859494.90354,7.593031422362377e+33,4251912.361875191,1.068304322425116,0.0004599896214427342,8.1547869279829,0.4,0.1902067493681142,radiative
913,2.4168153334099515e+33,601595490191765.5,40285896105.86891,7.593032620664097e+33,4234977.466361307,1.0499706564471503,0.000440826016482879,8.209913648294737,0.4,0.19026584382899417,radiative
914,2.419462936963121e+33,588793952613468.8,40410317453.31073,7.59303376918983e+33,4217951.529516461,1.0317685317035774,0.0004222697248159718,8.265884896528357,0.4,0.19032375636536483,radiative
915,2.4221105405162908e+33,576137715930059.8,40536150931.60643,7.593034869320155e+33,4200824.321209857,1.0136991556333235,0.00040430279504048087,8.32278257115654,0.4,0.19038314607891355,radiative
916,2.4247581440694604e+33,563625871850012.5,40663425971.17108,7.593035922421305e+33,4183586.0660585393,0.9957635763231567,0.0003869084000343239,8.380688285588246,0.4,0.1904465422189376,radiative
917,2.42740574762263e+33,551257562102030.5,40792174038.457405,7.593036929845171e+33,4166227.4434274053,0.9779626925262805,0.00037007074324555214,8.439683331611672,0.4,0.19051634204185353,radiative
918,2.4300533511757997e+33,539031978435047.1,40922428635.95579,7.593037892929297e+33,4148739.5874291984,0.9602972636945055,0.0003537749702633568,8.499848644518284,0.4,0.19059480892184438,radiative
919,2.432700954728969e+33,526948362618227.1,41054225302.194244,7.593038812996887e+33,4131114.086924512,0.942767920015559,0.00033800708540480853,8.561264769074034,0.4,0.190684070642513,radiative
920,2.4353485582821387e+33,515006006440961.0,41187601611.73847,7.593039691356796e+33,4113342.9855217813,0.9253751724491067,0.0003227538730790458,8.624011825478638,0.4,0.19078611780181104,radiative
921,2.4379961618353084e+33,503204251712873.5,41322597175.191795,7.593040529303536e+33,4095418.781577294,0.9081194227570578,0.00030800282371457575,8.6881694744276,0.4,0.19090280226515738,radiative
922,2.440643765388478e+33,491542490263817.2,41459253639.1952,7.593041328117275e+33,4077334.428195186,0.8910009735255341,0.00029374206405661873,8.753816880366768,0.4,0.19103583560456633,radiative
923,2.4432913689416477e+33,480020163943875.25,41597614686.42732,7.593042089063838e+33,4059083.3332274393,0.8740200381777818,0.000279960291660704,8.821032672003843,0.4,0.19118678746476264,radiative
924,2.4459389724948173e+33,468636764623360.25,41737726035.60444,7.593042813394702e+33,4040659.3592738835,0.8571767509789799,0.00026664671342549456,8.889894899116557,0.4,0.19135708380064517,radiative
925,2.448586576047987e+33,457391834192814.75,41879635441.4805,7.593043502347003e+33,4022056.8236821974,0.8404711770356029,0.0002537909880228119,8.960480984672438,0.4,0.19154800493411686,radiative
926,2.4512341796011566e+33,446284964563011.4,42023392694.84709,7.59304415714353e+33,4003270.4985479056,0.8239033222935802,0.00024138317209572102,9.03286767125126,0.4,0.19176068338224048,radiative
927,2.4538817831543263e+33,435315797664952.25,42169049622.533455,7.593044778992729e+33,3984295.610714382,0.8074731435410146,0.00022941367010668827,9.10713096073915,0.4,0.1919961014129722,radiative
928,2.456529386707496e+33,424484025449869.75,42316660087.40649,7.593045369088704e+33,3965127.841772848,0.7911805584226929,0.0002178731877272318,9.177503176354755,0.4,0.19213276670199414,radiative
929,2.4591769902606656e+33,413789389889225.9,42466279988.37073,7.593045928611208e+33,3945763.3280623723,0.7750254554749856,0.0002067526886683035,9.248425768280969,0.4,0.1922647045989247,radiative
930,2.4618245938138352e+33,403231682974712.7,42617967260.36838,7.593046458725655e+33,3926198.660669871,0.7590077041910639,0.00019604335485692053,9.32111883055328,0.4,0.19241673881429674,radiative
931,2.464472197367005e+33,392810746718252.0,42771781874.37929,7.593046960583115e+33,3906430.88543011,0.7431271651275941,0.00018573654986948465,9.395639010251603,0.4,0.19258903367326258,radiative
932,2.4671198009201745e+33,382526473151995.4,42927785837.42096,7.59304743532031e+33,3886457.5029257005,0.7273837000652547,0.00017582378553580546,9.472041047740912,0.4,0.19278158065385875,radiative
933,2.4697674044733442e+33,372378804328324.6,43086043192.54854,7.593047884059619e+33,3866276.4684871025,0.7117771822365198,0.00016629669163022702,9.550377609571717,0.4,0.19299419381825614,radiative
934,2.4724150080265138e+33,362367732319851.0,43246620018.85483,7.593048307909076e+33,3845886.192192624,0.696307506635189,0.00015714698856753557,9.630699104986276,0.4,0.19322650488244697,radiative
935,2.4750626115796835e+33,352493299219415.94,43409584431.47029,7.593048707962374e+33,3825285.53886842,0.6809746004231064,0.0001483664630215764,9.71305348497518,0.4,0.1934779579444793,radiative
936,2.477710215132853e+33,342755597140090.6,43575006581.56303,7.593049085298858e+33,3804473.8280884945,0.665778433450394,0.0001399469463838665,9.797486022902566,0.4,0.19374780390411198,radiative
937,2.4803578186860228e+33,333154768215176.06,43742958656.3388,7.593049440983529e+33,3783450.834174698,0.6507190289063384,0.00013188029597800392,9.884039075827276,0.4,0.1940350946214864,radiative
938,2.4830054222391924e+33,323691004598203.25,43913514879.04102,7.593049776067044e+33,3762216.78619673,0.6357964741187881,0.00012415837894348792,9.972751825788869,0.4,0.19433867687914066,radiative
939,2.4856530257923618e+33,314364548462934.0,44086751508.95073,7.593050091585718e+33,3740772.367972139,0.6210109315205624,0.00011677305869976128,10.063660000517926,0.4,0.19465718623090955,radiative
940,2.4883006293455314e+33,305175692003357.0,44262746841.38668,7.593050388561516e+33,3719118.7180663142,0.6063626498018971,0.00010971618389792043,10.156795573272545,0.4,0.1949890408431277,radiative
941,2.490948232898701e+33,296124777433693.8,44441581207.705215,7.593050668002064e+33,3697257.4297925006,0.5918519752684317,0.00010297957976382518,10.252186441815022,0.4,0.19533243545856235,radiative
942,2.4935958364518707e+33,287212196988394.8,44623336975.30036,7.59305093090064e+33,3675190.551211788,0.5774793634245035,9.655504173220261e-05,10.349856086931622,0.4,0.19568533564186708,radiative
943,2.4962434400050404e+33,278438361751413.53,44808106823.73894,7.593051178180709e+33,3652925.625379841,0.5632445454681526,9.043502205369543e-05,10.449770139114111,0.4,0.19604337288556958,radiative
944,2.49889104355821e+33,269802961121468.84,44996058894.62312,7.593051410133424e+33,3630505.8217031863,0.5491405155746735,8.46161538480379e-05,10.551499892838208,0.4,0.19638651722549497,radiative
945,2.5015386471113797e+33,261305043923826.2,45187294962.61891,7.593051627277999e+33,3607912.0485667004,0.5351687912843642,7.908589985399367e-05,10.655244807660775,0.4,0.19671925939156523,radiative
946,2.5041862506645493e+33,252943715448730.5,45381904152.59349,7.593051830256462e+33,3585110.0648259055,0.5213330005627529,7.38306636094195e-05,10.761380401610328,0.4,0.19705249101263952,radiative
947,2.506833854217719e+33,244718150011740.88,45579987264.996346,7.593052019698797e+33,3562067.110013357,0.5076363055913454,6.883808364371807e-05,10.870287777131818,0.4,0.19739672580759024,radiative
948,2.5094814577708886e+33,236627590953730.25,45781656775.85929,7.593052196222953e+33,3538751.904338641,0.4940814315765433,6.409688827506074e-05,10.982353751410882,0.4,0.1977620833626684,radiative
949,2.5121290613240583e+33,228671350640885.62,45987036836.79644,7.593052360434836e+33,3515134.6486883787,0.48067069589310235,5.9596762371003644e-05,11.097971079176626,0.4,0.19815827750480855,radiative
950,2.514776664877228e+33,220848810464707.7,46196263275.00423,7.593052512928311e+33,3491187.0246262206,0.46740603745105264,5.5328225153993204e-05,11.217538757969818,0.4,0.1985946082079532,radiative
951,2.5174242684303976e+33,213159420842011.38,46409483593.2614,7.593052654285206e+33,3466882.1943928516,0.45428904619595206,5.1282518267485176e-05,11.341462404786315,0.4,0.199079955948813,radiative
952,2.5200718719835672e+33,205602701214925.44,46626856969.92902,7.593052785075304e+33,3442194.8009059876,0.44132099267287334,4.7451503434441484e-05,11.47015469182022,0.4,0.19962277741009143,radiative
953,2.522719475536737e+33,198178240050892.47,46848554258.95046,7.593052905856353e+33,3417100.967760378,0.4285028576045558,4.3827569139315475e-05,11.60403582768204,0.4,0.20023110140956404,radiative
954,2.5253670790899065e+33,190885694842669.16,47074757989.85141,7.593053017174055e+33,3391578.2992278044,0.4158353614537005,4.0403545848518836e-05,11.743534068891915,0.4,0.20091252390929945,radiative
955,2.5280146826430762e+33,183724792108326.06,47305662367.73987,7.593053119562079e+33,3365605.8802570794,0.4033189939584418,3.717262935399367e-05,11.88908624457792,0.4,0.20167420092780486,radiative
956,2.5306622861962458e+33,176695327391247.66,47541473273.30614,7.593053213542045e+33,3339164.2764740502,0.3909540436486621,3.4128311880982e-05,12.041138275072315,0.4,0.2025228381365274,radiative
957,2.5333098897494155e+33,169797165260132.44,47782408262.82286,7.59305329962354e+33,3312235.534181594,0.3787406273690802,3.1264320645365014e-05,12.200145662410252,0.4,0.20346467586881473,radiative
958,2.5359574933025851e+33,163030239308992.8,48028696568.14497,7.593053378304107e+33,3284803.180359622,0.36667871985303413,2.8574563579067225e-05,12.366573927510135,0.4,0.20450546820265347,radiative
959,2.5386050968557548e+33,156394552157155.1,48280579096.70972,7.59305345006925e+33,3256852.2226650766,0.3547681834087238,2.6053081964876468e-05,12.540898964955272,0.4,0.2056504546974063,radiative
960,2.5412527004089244e+33,149890175449259.6,48538308431.536674,7.593053515392431e+33,3228369.149431934,0.3430087977974924,2.3694009735561482e-05,12.723607281696875,0.4,0.20690432326928163,radiative
961,2.543900303962094e+33,143517249855260.53,48802148831.227715,7.593053574735076e+33,3199341.9296712014,0.3314002904016786,2.1491539197299848e-05,12.91519608055518,0.4,0.20827116258166317,radiative
962,2.5465479075152637e+33,137275985070426.06,49072376229.96704,7.593053628546566e+33,3169760.0130709186,0.31994236679782995,1.943989293507197e-05,13.11617314299072,0.4,0.20975440220724487,radiative
963,2.549195511068433e+33,131166659815338.97,49349278237.52111,7.593053677264244e+33,3139614.3299961616,0.30863474186982753,1.75333016487848e-05,13.277138079431198,0.4,0.21056507207513148,radiative
964,2.5518431146216028e+33,125189788665563.25,49633195000.68541,7.593053721299208e+33,3108965.6297023343,0.29747098061998645,1.5768096024607725e-05,13.42039002549074,0.4,0.21104892773483835,radiative
965,2.5544907181747724e+33,119346252285727.44,49924678504.012924,7.593053760939305e+33,3078181.9770976757,0.2864174932398023,1.4148361974134125e-05,13.562299807478094,0.4,0.21136223659552703,radiative
966,2.557138321727942e+33,113635150346391.67,50224063619.64888,7.59305379648391e+33,3047159.8354860283,0.27548340274356514,1.2662234901168119e-05,13.704043934574942,0.4,0.21154026108650106,radiative
967,2.5597859252811117e+33,108055480075939.66,50531705350.92516,7.59305382823404e+33,3015724.4249239066,0.26468279463961386,1.1297592296115398e-05,13.848148112238215,0.4,0.21165815344191136,radiative
968,2.5624335288342814e+33,102606413247799.69,50848031681.65944,7.593053856479661e+33,2983719.769123902,0.25402671530271226,1.0044552077498894e-05,13.997025525754308,0.4,0.2117835840469725,radiative
969,2.565081132387451e+33,97287296180444.66,51173543576.155106,7.593053881499681e+33,2951008.6954546818,0.24352344719172986,8.895000450572787e-06,14.152954134168425,0.4,0.21197612036585103,radiative
970,2.5677287359406207e+33,92097649737392.06,51508814979.20134,7.593053903561947e+33,2917472.8349409886,0.23317878993246388,7.842189622730064e-06,14.318055074556005,0.4,0.21228676630367482,radiative
971,2.5703763394937903e+33,87037169327204.0,51854492816.073074,7.59305392292325e+33,2883012.6222636425,0.22299634278780145,6.880395892587607e-06,14.494269598559567,0.4,0.21275754732057928,radiative
972,2.57302394304696e+33,82105724903487.22,52211296992.53099,7.593053939829328e+33,2847547.2957595396,0.21297778547272422,6.004631218045429e-06,14.68333167900718,0.4,0.2134210290681384,radiative
973,2.5756715466001296e+33,77303360964892.98,52580020394.82155,7.593053954514858e+33,2811014.8974216515,0.203123155593944,5.21040321709482e-06,14.886733092926724,0.4,0.21429966034626738,radiative
974,2.5783191501532993e+33,72630296555117.23,52961528889.67696,7.593053967203459e+33,2773372.2728990265,0.19343112219701086,4.493519781319028e-06,15.105677383011773,0.4,0.21540483400375451,radiative
975,2.580966753706469e+33,68086925262900.47,53356761324.31519,7.593053978107695e+33,2734595.0714967893,0.18389925599015075,3.849935190453274e-06,15.34101860782523,0.4,0.21673556225525523,radiative
976,2.5836143572596386e+33,63673815222027.83,53766729526.43998,7.593053987429073e+33,2694677.7461761404,0.17452429779164713,3.275634904398712e-06,15.593180212846537,0.4,0.21827666720671152,radiative
